x,y
0.02882,-0.904436894
0.028825,-0.890825331
0.02883,-0.876302888
0.028835,-0.860696986
0.02884,-0.84428845
0.028845,-0.827129541
0.02885,-0.809141761
0.028855,-0.790441158
0.02886,-0.770876832
0.028865,-0.750632752
0.02887,-0.729649542
0.028875,-0.707906187
0.02888,-0.685171357
0.028885,-0.662202933
0.02889,-0.638178542
0.028895,-0.613821285
0.0289,-0.588672328
0.028905,-0.563144753
0.02891,-0.536810329
0.028915,-0.510277575
0.02892,-0.482784929
0.028925,-0.455247013
0.02893,-0.426822168
0.028935,-0.398141627
0.02894,-0.36892936
0.028945,-0.339744278
0.02895,-0.309921848
0.028955,-0.279868188
0.02896,-0.249761506
0.028965,-0.218946821
0.02897,-0.187915239
0.028975,-0.156899583
0.02898,-0.125751847
0.028985,-0.094325949
0.02899,-0.063170224
0.028995,-0.031506867
0.029,-9.36E-05
0.029005,0.031511162
0.02901,0.062987731
0.029015,0.094624417
0.02902,0.12567714
0.029025,0.156883139
0.02903,0.188061908
0.029035,0.219011527
0.02904,0.249485442
0.029045,0.279910737
0.02905,0.309761689
0.029055,0.339775279
0.02906,0.369023548
0.029065,0.398305986
0.02907,0.426975934
0.029075,0.454988311
0.02908,0.482785641
0.029085,0.510017739
0.02909,0.536771605
0.029095,0.563121842
0.0291,0.588619725
0.029105,0.61364006
0.02911,0.638445258
0.029115,0.662091287
0.02912,0.685100495
0.029125,0.707708182
0.02913,0.729477608
0.029135,0.750607255
0.02914,0.770812766
0.029145,0.790490505
0.02915,0.808988108
0.029155,0.827110269
0.02916,0.844421548
0.029165,0.860627617
0.02917,0.876090558
0.029175,0.890749366
0.02918,0.904576868
0.029185,0.917375939
0.02919,0.929337839
0.029195,0.940183709
0.0292,0.950397361
0.029205,0.959559425
0.02921,0.96781267
0.029215,0.975354833
0.02922,0.981428994
0.029225,0.986871288
0.02923,0.991274033
0.029235,0.994809691
0.02924,0.997243063
0.029245,0.998466366
0.02925,0.999145614
0.029255,0.998536809
0.02926,0.997064571
0.029265,0.994585098
0.02927,0.99139437
0.029275,0.986701382
0.02928,0.981408726
0.029285,0.975154394
0.02929,0.967851909
0.029295,0.959665561
0.0293,0.950605359
0.029305,0.940489652
0.02931,0.929232042
0.029315,0.917378185
0.02932,0.904696003
0.029325,0.890882987
0.02933,0.876090608
0.029335,0.860865582
0.02934,0.844335168
0.029345,0.827054176
0.02935,0.809134074
0.029355,0.790443159
0.02936,0.77088485
0.029365,0.750560337
0.02937,0.729421487
0.029375,0.707703465
0.02938,0.685231695
0.029385,0.662014035
0.02939,0.638216366
0.029395,0.613726275
0.0294,0.5887832
0.029405,0.562972413
0.02941,0.536892683
0.029415,0.510263785
0.02942,0.482734599
0.029425,0.454976063
0.02943,0.426843821
0.029435,0.398312647
0.02944,0.369194597
0.029445,0.339748921
0.02945,0.309986541
0.029455,0.279872212
0.02946,0.249100446
0.029465,0.218837684
0.02947,0.187874626
0.029475,0.156855181
0.02948,0.125554418
0.029485,0.094515777
0.02949,0.062839839
0.029495,0.031418363
0.0295,0.000275344
0.029505,-0.031478591
0.02951,-0.063054983
0.029515,-0.094352197
0.02952,-0.125778603
0.029525,-0.156920382
0.02953,-0.187961931
0.029535,-0.218793785
0.02954,-0.249640958
0.029545,-0.279927067
0.02955,-0.309850517
0.029555,-0.339747858
0.02956,-0.369002188
0.029565,-0.398453626
0.02957,-0.426741838
0.029575,-0.455022113
0.02958,-0.482725006
0.029585,-0.51017351
0.02959,-0.536564208
0.029595,-0.563035712
0.0296,-0.58871214
0.029605,-0.614018317
0.02961,-0.638153672
0.029615,-0.662053607
0.02962,-0.685156469
0.029625,-0.707617971
0.02963,-0.72953903
0.029635,-0.750745726
0.02964,-0.770857272
0.029645,-0.79030074
0.02965,-0.809231709
0.029655,-0.827092481
0.02966,-0.844573779
0.029665,-0.860548623
0.02967,-0.876280433
0.029675,-0.890821969
0.02968,-0.904634555
0.029685,-0.917465539
0.02969,-0.929243729
0.029695,-0.940297163
0.0297,-0.950470867
0.029705,-0.959578488
0.02971,-0.967933339
0.029715,-0.975239615
0.02972,-0.981525719
0.029725,-0.986919074
0.02973,-0.991500635
0.029735,-0.994807702
0.02974,-0.997116051
0.029745,-0.998821489
0.02975,-0.999150747
0.029755,-0.998520377
0.02976,-0.997159415
0.029765,-0.994675226
0.02977,-0.991205898
0.029775,-0.986773869
0.02978,-0.981414431
0.029785,-0.975228307
0.02979,-0.968118159
0.029795,-0.959589921
0.0298,-0.950537834
0.029805,-0.940256435
0.02981,-0.929100923
0.029815,-0.917546355
0.02982,-0.904476301
0.029825,-0.890852988
0.02983,-0.875923964
0.029835,-0.860606834
0.02984,-0.844365897
0.029845,-0.827048111
0.02985,-0.809171416
0.029855,-0.790245697
0.02986,-0.77107005
0.029865,-0.750388357
0.02987,-0.729528875
0.029875,-0.707760413
0.02988,-0.685326525
0.029885,-0.662271941
0.02989,-0.638292685
0.029895,-0.613781013
0.0299,-0.588834614
0.029905,-0.563024703
0.02991,-0.536910654
0.029915,-0.510118188
0.02992,-0.482803523
0.029925,-0.455253443
0.02993,-0.426935971
0.029935,-0.398208831
0.02994,-0.369283755
0.029945,-0.339743983
0.02995,-0.309841957
0.029955,-0.279828943
0.02996,-0.249404876
0.029965,-0.218844313
0.02997,-0.187771544
0.029975,-0.156837705
0.02998,-0.125787393
0.029985,-0.094527293
0.02999,-0.062883491
0.029995,-0.031500519
0.03,-7.00E-05
0.030005,0.031538037
0.03001,0.063154494
0.030015,0.0944119
0.03002,0.12578446
0.030025,0.156975669
0.03003,0.188009438
0.030035,0.218589864
0.03004,0.249721412
0.030045,0.279551564
0.03005,0.30989207
0.030055,0.339720939
0.03006,0.369282709
0.030065,0.398030929
0.03007,0.426873779
0.030075,0.455101566
0.03008,0.48281828
0.030085,0.510101502
0.03009,0.536941278
0.030095,0.563011891
0.0301,0.588758593
0.030105,0.613812641
0.03011,0.638415044
0.030115,0.661956999
0.03012,0.685283268
0.030125,0.707750256
0.03013,0.729609184
0.030135,0.750582709
0.03014,0.770932515
0.030145,0.79033029
0.03015,0.809222678
0.030155,0.827311106
0.03016,0.844449233
0.030165,0.860536151
0.03017,0.876190434
0.030175,0.890772247
0.03018,0.904412718
0.030185,0.917521163
0.03019,0.929253935
0.030195,0.940347128
0.0302,0.950393213
0.030205,0.959580411
0.03021,0.968019838
0.030215,0.975147577
0.03022,0.981603014
0.030225,0.986832401
0.03023,0.991257934
0.030235,0.994646233
0.03024,0.99713901
0.030245,0.998569284
0.03025,0.999240732
0.030255,0.998726152
0.03026,0.997110153
0.030265,0.994612666
0.03027,0.991430033
0.030275,0.986816919
0.03028,0.981596219
0.030285,0.975302929
0.03029,0.968080048
0.030295,0.959797898
0.0303,0.95041048
0.030305,0.940552871
0.03031,0.929151732
0.030315,0.917373671
0.03032,0.904405466
0.030325,0.89088529
0.03033,0.876220763
0.030335,0.860704401
0.03034,0.844297602
0.030345,0.827466564
0.03035,0.809284876
0.030355,0.79039637
0.03036,0.770829006
0.030365,0.750633405
0.03037,0.729539645
0.030375,0.707691815
0.03038,0.685081369
0.030385,0.662093654
0.03039,0.638126555
0.030395,0.613648453
0.0304,0.588768555
0.030405,0.562851245
0.03041,0.536943597
0.030415,0.510086767
0.03042,0.482855405
0.030425,0.455010095
0.03043,0.426864234
0.030435,0.398047648
0.03044,0.369102668
0.030445,0.339716022
0.03045,0.309928919
0.030455,0.279773104
0.03046,0.249387575
0.030465,0.218832348
0.03047,0.187984252
0.030475,0.157028911
0.03048,0.125741785
0.030485,0.09435854
0.03049,0.063086999
0.030495,0.031639439
0.0305,-0.000130125
0.030505,-0.031440578
0.03051,-0.062931067
0.030515,-0.094389363
0.03052,-0.125820686
0.030525,-0.156978519
0.03053,-0.188105729
0.030535,-0.218814959
0.03054,-0.249410869
0.030545,-0.279901968
0.03055,-0.309871353
0.030555,-0.339765136
0.03056,-0.369069542
0.030565,-0.398183861
0.03057,-0.426811201
0.030575,-0.454959367
0.03058,-0.482873743
0.030585,-0.509997402
0.03059,-0.536768959
0.030595,-0.563140683
0.0306,-0.588798513
0.030605,-0.613939422
0.03061,-0.638331724
0.030615,-0.662071475
0.03062,-0.685273488
0.030625,-0.707640106
0.03063,-0.729526698
0.030635,-0.750327819
0.03064,-0.771107155
0.030645,-0.790379302
0.03065,-0.809325589
0.030655,-0.827279474
0.03066,-0.844367781
0.030665,-0.860753035
0.03067,-0.876203691
0.030675,-0.89082727
0.03068,-0.904515197
0.030685,-0.917456527
0.03069,-0.929330376
0.030695,-0.940391553
0.0307,-0.950521355
0.030705,-0.95979058
0.03071,-0.967920408
0.030715,-0.975151288
0.03072,-0.98147293
0.030725,-0.986695379
0.03073,-0.991092035
0.030735,-0.994720389
0.03074,-0.997049599
0.030745,-0.998696736
0.03075,-0.998978443
0.030755,-0.998669771
0.03076,-0.99704852
0.030765,-0.994643381
0.03077,-0.991246374
0.030775,-0.986952039
0.03078,-0.981301006
0.030785,-0.975248769
0.03079,-0.967720657
0.030795,-0.959637625
0.0308,-0.950583109
0.030805,-0.940323341
0.03081,-0.929374773
0.030815,-0.917426513
0.03082,-0.904606465
0.030825,-0.890829942
0.03083,-0.876130091
0.030835,-0.860672081
0.03084,-0.844379271
0.030845,-0.827172134
0.03085,-0.80919337
0.030855,-0.790438629
0.03086,-0.770912723
0.030865,-0.75065339
0.03087,-0.729561094
0.030875,-0.70765416
0.03088,-0.685367073
0.030885,-0.661930669
0.03089,-0.638131555
0.030895,-0.613921602
0.0309,-0.588764303
0.030905,-0.563026112
0.03091,-0.536915286
0.030915,-0.509895311
0.03092,-0.482864132
0.030925,-0.455103148
0.03093,-0.426894788
0.030935,-0.398258606
0.03094,-0.369133936
0.030945,-0.339740707
0.03095,-0.309832086
0.030955,-0.279783053
0.03096,-0.249434154
0.030965,-0.218548829
0.03097,-0.187873481
0.030975,-0.157101976
0.03098,-0.125652376
0.030985,-0.09432122
0.03099,-0.06291137
0.030995,-0.031584473
0.031,1.78E-05
0.031005,0.031403159
0.03101,0.06295823
0.031015,0.09442426
0.03102,0.125783133
0.031025,0.157046284
0.03103,0.188084549
0.031035,0.218858766
0.03104,0.24961107
0.031045,0.27975462
0.03105,0.309929602
0.031055,0.339666659
0.03106,0.369052428
0.031065,0.398195813
0.03107,0.426889777
0.031075,0.454995582
0.03108,0.482830478
0.031085,0.510104256
0.03109,0.536758558
0.031095,0.563106074
0.0311,0.588667845
0.031105,0.61363776
0.03111,0.638234604
0.031115,0.661924052
0.03112,0.685172933
0.031125,0.707708617
0.03113,0.72963711
0.031135,0.750522365
0.03114,0.770916001
0.031145,0.790402765
0.03115,0.809249422
0.031155,0.827418286
0.03116,0.844296494
0.031165,0.860565564
0.03117,0.876230864
0.031175,0.890884844
0.03118,0.904587623
0.031185,0.917366671
0.03119,0.92938031
0.031195,0.940365451
0.0312,0.95045302
0.031205,0.959609933
0.03121,0.967964156
0.031215,0.975142445
0.03122,0.981640781
0.031225,0.98691707
0.03123,0.991159714
0.031235,0.99462067
0.03124,0.997070021
0.031245,0.998607546
0.03125,0.999362839
0.031255,0.998600771
0.03126,0.996988933
0.031265,0.994551097
0.03127,0.991156412
0.031275,0.986899326
0.03128,0.981341738
0.031285,0.97526451
0.03129,0.967824043
0.031295,0.959582625
0.0313,0.95050012
0.031305,0.94035354
0.03131,0.929346469
0.031315,0.917343765
0.03132,0.904331387
0.031325,0.890768535
0.03133,0.876200089
0.031335,0.860555311
0.03134,0.844316084
0.031345,0.827026402
0.03135,0.809329399
0.031355,0.79050556
0.03136,0.770765612
0.031365,0.750674099
0.03137,0.729421333
0.031375,0.707917668
0.03138,0.685293575
0.031385,0.6620973
0.03139,0.638257045
0.031395,0.613714301
0.0314,0.588758056
0.031405,0.56302575
0.03141,0.536814013
0.031415,0.510122355
0.03142,0.48284623
0.031425,0.455162039
0.03143,0.426765135
0.031435,0.398390022
0.03144,0.369001897
0.031445,0.339699767
0.03145,0.309979078
0.031455,0.279772638
0.03146,0.249506721
0.031465,0.218664898
0.03147,0.187850176
0.031475,0.156940343
0.03148,0.125797015
0.031485,0.094406242
0.03149,0.062996961
0.031495,0.031577834
0.0315,0.000188094
0.031505,-0.031406475
0.03151,-0.063057018
0.031515,-0.094507837
0.03152,-0.125664583
0.031525,-0.156994744
0.03153,-0.188157997
0.031535,-0.218892268
0.03154,-0.249227925
0.031545,-0.279748253
0.03155,-0.309889543
0.031555,-0.339756118
0.03156,-0.369086614
0.031565,-0.398061585
0.03157,-0.426832461
0.031575,-0.455030836
0.03158,-0.482720374
0.031585,-0.509983909
0.03159,-0.53697574
0.031595,-0.563134968
0.0316,-0.588480386
0.031605,-0.613711347
0.03161,-0.638249996
0.031615,-0.662097147
0.03162,-0.685356107
0.031625,-0.707649569
0.03163,-0.729471001
0.031635,-0.750685741
0.03164,-0.770979178
0.031645,-0.790714864
0.03165,-0.809248357
0.031655,-0.827208912
0.03166,-0.844352779
0.031665,-0.860683429
0.03167,-0.876118725
0.031675,-0.890840904
0.03168,-0.904579768
0.031685,-0.917334595
0.03169,-0.929360065
0.031695,-0.94038934
0.0317,-0.950364399
0.031705,-0.959523565
0.03171,-0.967958968
0.031715,-0.975305058
0.03172,-0.981644948
0.031725,-0.986673536
0.03173,-0.991111163
0.031735,-0.994665582
0.03174,-0.997111414
0.031745,-0.998575276
0.03175,-0.999064424
0.031755,-0.998707545
0.03176,-0.997035654
0.031765,-0.994851127
0.03177,-0.991310089
0.031775,-0.986757576
0.03178,-0.981597071
0.031785,-0.975315534
0.03179,-0.967950868
0.031795,-0.959684129
0.0318,-0.950295615
0.031805,-0.940381048
0.03181,-0.929075001
0.031815,-0.917568024
0.03182,-0.904528003
0.031825,-0.89066015
0.03183,-0.876235165
0.031835,-0.86061091
0.03184,-0.844203251
0.031845,-0.827274475
0.03185,-0.809240735
0.031855,-0.790422941
0.03186,-0.770888518
0.031865,-0.750730674
0.03187,-0.72942016
0.031875,-0.707685256
0.03188,-0.685223255
0.031885,-0.661894411
0.03189,-0.638588239
0.031895,-0.613748582
0.0319,-0.588541023
0.031905,-0.563105617
0.03191,-0.536841017
0.031915,-0.509994373
0.03192,-0.482842787
0.031925,-0.455108276
0.03193,-0.426806973
0.031935,-0.398109752
0.03194,-0.369076489
0.031945,-0.339860628
0.03195,-0.309749587
0.031955,-0.279841982
0.03196,-0.249565826
0.031965,-0.218844928
0.03197,-0.187901694
0.031975,-0.156858945
0.03198,-0.125723817
0.031985,-0.094615383
0.03199,-0.063036192
0.031995,-0.031537579
0.032,-0.000208022
0.032005,0.031411374
0.03201,0.063019056
0.032015,0.094487853
0.03202,0.125852607
0.032025,0.156980017
0.03203,0.188137825
0.032035,0.218834971
0.03204,0.249615718
0.032045,0.279808387
0.03205,0.310048013
0.032055,0.339795824
0.03206,0.368950626
0.032065,0.398110736
0.03207,0.426773756
0.032075,0.454786608
0.03208,0.482886434
0.032085,0.510112863
0.03209,0.536829921
0.032095,0.563175066
0.0321,0.588750724
0.032105,0.613727902
0.03211,0.638253457
0.032115,0.66197815
0.03212,0.685219124
0.032125,0.707666762
0.03213,0.72955186
0.032135,0.750509315
0.03214,0.770766636
0.032145,0.790492895
0.03215,0.809195293
0.032155,0.827210546
0.03216,0.844375072
0.032165,0.860824245
0.03217,0.876108632
0.032175,0.890762192
0.03218,0.904557818
0.032185,0.917443067
0.03219,0.929363641
0.032195,0.940296429
0.0322,0.950301071
0.032205,0.959603955
0.03221,0.967891607
0.032215,0.975153924
0.03222,0.981478187
0.032225,0.986742102
0.03223,0.991178115
0.032235,0.994705596
0.03224,0.997220093
0.032245,0.998433992
0.03225,0.998971828
0.032255,0.998620416
0.03226,0.997187801
0.032265,0.994578195
0.03227,0.991472885
0.032275,0.987015958
0.03228,0.981268783
0.032285,0.975325577
0.03229,0.967778574
0.032295,0.95972802
0.0323,0.950451743
0.032305,0.940249973
0.03231,0.929397282
0.032315,0.917373458
0.03232,0.90448378
0.032325,0.890786237
0.03233,0.876181713
0.032335,0.8608203
0.03234,0.844281682
0.032345,0.827196253
0.03235,0.809167754
0.032355,0.790431007
0.03236,0.770848315
0.032365,0.750695371
0.03237,0.729629058
0.032375,0.707571824
0.03238,0.685315792
0.032385,0.662049272
0.03239,0.638215965
0.032395,0.613805315
0.0324,0.588661327
0.032405,0.563014709
0.03241,0.536888748
0.032415,0.510017561
0.03242,0.482669238
0.032425,0.454974012
0.03243,0.426676219
0.032435,0.398253125
0.03244,0.369142605
0.032445,0.339704844
0.03245,0.309801627
0.032455,0.279869763
0.03246,0.249502466
0.032465,0.218841912
0.03247,0.187829207
0.032475,0.156993635
0.03248,0.125592708
0.032485,0.094505458
0.03249,0.063125722
0.032495,0.031437579
0.0325,-0.000159485
0.032505,-0.031745079
0.03251,-0.06303
0.032515,-0.094377139
0.03252,-0.125811145
0.032525,-0.156969991
0.03253,-0.188035978
0.032535,-0.218808516
0.03254,-0.249656365
0.032545,-0.279820173
0.03255,-0.310140864
0.032555,-0.339605381
0.03256,-0.369025674
0.032565,-0.398180478
0.03257,-0.426759669
0.032575,-0.455079533
0.03258,-0.48288535
0.032585,-0.510207804
0.03259,-0.536730619
0.032595,-0.563392045
0.0326,-0.588772251
0.032605,-0.613774055
0.03261,-0.638416532
0.032615,-0.662193303
0.03262,-0.685352988
0.032625,-0.70776047
0.03263,-0.729679025
0.032635,-0.750675768
0.03264,-0.770864746
0.032645,-0.790507416
0.03265,-0.809362236
0.032655,-0.827309181
0.03266,-0.844386208
0.032665,-0.860654867
0.03267,-0.876138373
0.032675,-0.890883448
0.03268,-0.904503314
0.032685,-0.917165226
0.03269,-0.92925845
0.032695,-0.940426076
0.0327,-0.950565775
0.032705,-0.959774236
0.03271,-0.96785338
0.032715,-0.975121745
0.03272,-0.981496504
0.032725,-0.986770131
0.03273,-0.991320137
0.032735,-0.994683166
0.03274,-0.997125648
0.032745,-0.99866356
0.03275,-0.999139493
0.032755,-0.998695071
0.03276,-0.997168189
0.032765,-0.994516649
0.03277,-0.991298981
0.032775,-0.986681619
0.03278,-0.981441901
0.032785,-0.975269612
0.03279,-0.967838896
0.032795,-0.959837838
0.0328,-0.950446749
0.032805,-0.940345902
0.03281,-0.929378109
0.032815,-0.917418608
0.03282,-0.904386555
0.032825,-0.890775739
0.03283,-0.876013103
0.032835,-0.860717637
0.03284,-0.844402302
0.032845,-0.827252222
0.03285,-0.809137977
0.032855,-0.790535203
0.03286,-0.771086061
0.032865,-0.750772199
0.03287,-0.729442495
0.032875,-0.70776291
0.03288,-0.685131898
0.032885,-0.662014638
0.03289,-0.638217439
0.032895,-0.613844179
0.0329,-0.588808621
0.032905,-0.562922194
0.03291,-0.536765021
0.032915,-0.51003755
0.03292,-0.482784202
0.032925,-0.454976029
0.03293,-0.426787601
0.032935,-0.398153227
0.03294,-0.368988256
0.032945,-0.339795274
0.03295,-0.310077572
0.032955,-0.279864792
0.03296,-0.249342811
0.032965,-0.218889357
0.03297,-0.187977358
0.032975,-0.156869258
0.03298,-0.125744626
0.032985,-0.09452426
0.03299,-0.062903291
0.032995,-0.031455051
0.033,-8.82E-07
0.033005,0.031539853
0.03301,0.062900638
0.033015,0.09454569
0.03302,0.125895795
0.033025,0.156970187
0.03303,0.187776372
0.033035,0.218807766
0.03304,0.249335624
0.033045,0.279940714
0.03305,0.309811789
0.033055,0.339616002
0.03306,0.369095722
0.033065,0.3981705
0.03307,0.42688369
0.033075,0.455153921
0.03308,0.482737724
0.033085,0.510057397
0.03309,0.53694004
0.033095,0.562974247
0.0331,0.588852894
0.033105,0.613765641
0.03311,0.638245415
0.033115,0.66219615
0.03312,0.685404186
0.033125,0.707702357
0.03313,0.729632371
0.033135,0.750560566
0.03314,0.770911444
0.033145,0.790386656
0.03315,0.809265652
0.033155,0.827112675
0.03316,0.84423765
0.033165,0.860683934
0.03317,0.876258768
0.033175,0.89070797
0.03318,0.9045379
0.033185,0.917529037
0.03319,0.929287598
0.033195,0.940392155
0.0332,0.950553158
0.033205,0.95957196
0.03321,0.967933451
0.033215,0.975287462
0.03322,0.981513998
0.033225,0.986810651
0.03323,0.991091402
0.033235,0.994638131
0.03324,0.996978205
0.033245,0.998558097
0.03325,0.999093484
0.033255,0.99859338
0.03326,0.997094964
0.033265,0.994567615
0.03327,0.991191757
0.033275,0.986919787
0.03328,0.981424233
0.033285,0.975088306
0.03329,0.967854651
0.033295,0.959533632
0.0333,0.950514173
0.033305,0.940238332
0.03331,0.929228763
0.033315,0.917408157
0.03332,0.904589672
0.033325,0.890678105
0.03333,0.875959123
0.033335,0.860772346
0.03334,0.844233889
0.033345,0.82726595
0.03335,0.809182286
0.033355,0.790351065
0.03336,0.770846945
0.033365,0.750655557
0.03337,0.729558563
0.033375,0.707713387
0.03338,0.685321443
0.033385,0.662278083
0.03339,0.638376274
0.033395,0.613687755
0.0334,0.588626511
0.033405,0.563096317
0.03341,0.536925487
0.033415,0.510185073
0.03342,0.482784795
0.033425,0.455113848
0.03343,0.426697614
0.033435,0.398285546
0.03344,0.369045256
0.033445,0.339638617
0.03345,0.309917676
0.033455,0.27977065
0.03346,0.24943456
0.033465,0.218715283
0.03347,0.187975597
0.033475,0.156897831
0.03348,0.125630059
0.033485,0.094601255
0.03349,0.06284796
0.033495,0.031579225
0.0335,5.21E-05
0.033505,-0.031396657
0.03351,-0.062969225
0.033515,-0.094522959
0.03352,-0.125539265
0.033525,-0.156890489
0.03353,-0.188131018
0.033535,-0.218797848
0.03354,-0.249430575
0.033545,-0.279932057
0.03355,-0.309890826
0.033555,-0.339841468
0.03356,-0.369000508
0.033565,-0.398418211
0.03357,-0.426740781
0.033575,-0.455076057
0.03358,-0.4829255
0.033585,-0.510086861
0.03359,-0.536796562
0.033595,-0.563025415
0.0336,-0.588710743
0.033605,-0.613713316
0.03361,-0.63815979
0.033615,-0.662011957
0.03362,-0.685257085
0.033625,-0.70781152
0.03363,-0.729593193
0.033635,-0.750553604
0.03364,-0.771072182
0.033645,-0.790507991
0.03365,-0.80926599
0.033655,-0.827181759
0.03366,-0.844388523
0.033665,-0.860615771
0.03367,-0.875940659
0.033675,-0.890725763
0.03368,-0.904631469
0.033685,-0.917433972
0.03369,-0.929442488
0.033695,-0.940328728
0.0337,-0.950411961
0.033705,-0.959667962
0.03371,-0.967758419
0.033715,-0.975076308
0.03372,-0.981445754
0.033725,-0.986852362
0.03373,-0.991114613
0.033735,-0.994804033
0.03374,-0.997127152
0.033745,-0.998355782
0.03375,-0.999044885
0.033755,-0.998549271
0.03376,-0.997109999
0.033765,-0.994410533
0.03377,-0.991233751
0.033775,-0.986702835
0.03378,-0.981549551
0.033785,-0.97538679
0.03379,-0.967936456
0.033795,-0.959637523
0.0338,-0.950342873
0.033805,-0.940485917
0.03381,-0.929380141
0.033815,-0.917316321
0.03382,-0.904252794
0.033825,-0.890630249
0.03383,-0.87613535
0.033835,-0.86064958
0.03384,-0.844453629
0.033845,-0.827148772
0.03385,-0.809189969
0.033855,-0.790300574
0.03386,-0.771037171
0.033865,-0.750493775
0.03387,-0.729559833
0.033875,-0.707681003
0.03388,-0.685265046
0.033885,-0.662134199
0.03389,-0.638326726
0.033895,-0.613902992
0.0339,-0.588713923
0.033905,-0.563028612
0.03391,-0.536768582
0.033915,-0.510087494
0.03392,-0.482616386
0.033925,-0.455032959
0.03393,-0.426887181
0.033935,-0.398178076
0.03394,-0.369149424
0.033945,-0.339500506
0.03395,-0.309902634
0.033955,-0.279806336
0.03396,-0.249490453
0.033965,-0.218880066
0.03397,-0.187912937
0.033975,-0.156846411
0.03398,-0.125677924
0.033985,-0.094566276
0.03399,-0.063157744
0.033995,-0.031424188
0.034,-0.000102126
0.034005,0.031458113
0.03401,0.063108062
0.034015,0.094444782
0.03402,0.12576421
0.034025,0.156817931
0.03403,0.187960995
0.034035,0.218768988
0.03404,0.249521193
0.034045,0.279835103
0.03405,0.309884974
0.034055,0.339910507
0.03406,0.368977087
0.034065,0.398121979
0.03407,0.426751054
0.034075,0.454908929
0.03408,0.482873979
0.034085,0.510203635
0.03409,0.536906333
0.034095,0.563074561
0.0341,0.588720602
0.034105,0.613950683
0.03411,0.63812897
0.034115,0.662142663
0.03412,0.685166147
0.034125,0.707752099
0.03413,0.72939186
0.034135,0.750672559
0.03414,0.770961363
0.034145,0.790750771
0.03415,0.809168726
0.034155,0.827220065
0.03416,0.844302849
0.034165,0.860741006
0.03417,0.87626062
0.034175,0.890784831
0.03418,0.904621174
0.034185,0.917389794
0.03419,0.929412286
0.034195,0.940381391
0.0342,0.950655554
0.034205,0.959592988
0.03421,0.967890504
0.034215,0.9750351
0.03422,0.981452967
0.034225,0.986818564
0.03423,0.99122877
0.034235,0.994633533
0.03424,0.99726566
0.034245,0.99858873
0.03425,0.998968799
0.034255,0.998805413
0.03426,0.997287958
0.034265,0.994547674
0.03427,0.991407029
0.034275,0.98687392
0.03428,0.981518511
0.034285,0.974993642
0.03429,0.967990075
0.034295,0.959804292
0.0343,0.950528737
0.034305,0.940463365
0.03431,0.929125745
0.034315,0.917281006
0.03432,0.904596204
0.034325,0.890793693
0.03433,0.876146631
0.034335,0.86082575
0.03434,0.844256824
0.034345,0.827168079
0.03435,0.809157896
0.034355,0.790402335
0.03436,0.770805317
0.034365,0.750658797
0.03437,0.729535546
0.034375,0.707811987
0.03438,0.685318995
0.034385,0.662191849
0.03439,0.638175879
0.034395,0.613853131
0.0344,0.58864698
0.034405,0.563074024
0.03441,0.536862047
0.034415,0.510015385
0.03442,0.482702663
0.034425,0.455178424
0.03443,0.426795891
0.034435,0.398204506
0.03444,0.369276459
0.034445,0.339782173
0.03445,0.310223259
0.034455,0.279848249
0.03446,0.249328722
0.034465,0.218702804
0.03447,0.188032865
0.034475,0.156792362
0.03448,0.125723646
0.034485,0.094486868
0.03449,0.062955106
0.034495,0.031392756
0.0345,3.72E-05
0.034505,-0.031433651
0.03451,-0.063008009
0.034515,-0.094632333
0.03452,-0.125987419
0.034525,-0.156879094
0.03453,-0.188065165
0.034535,-0.218696995
0.03454,-0.24949433
0.034545,-0.279974327
0.03455,-0.309767683
0.034555,-0.339757844
0.03456,-0.369135143
0.034565,-0.398139189
0.03457,-0.42664207
0.034575,-0.454973041
0.03458,-0.482747093
0.034585,-0.510059273
0.03459,-0.536931434
0.034595,-0.562999733
0.0346,-0.588614465
0.034605,-0.613897082
0.03461,-0.638226228
0.034615,-0.662074175
0.03462,-0.685112646
0.034625,-0.707662302
0.03463,-0.729517575
0.034635,-0.750583707
0.03464,-0.770896742
0.034645,-0.790420648
0.03465,-0.809068955
0.034655,-0.827265472
0.03466,-0.844309731
0.034665,-0.860737033
0.03467,-0.87630756
0.034675,-0.890869428
0.03468,-0.904711904
0.034685,-0.917451459
0.03469,-0.929333781
0.034695,-0.940270684
0.0347,-0.950669347
0.034705,-0.959693829
0.03471,-0.96787836
0.034715,-0.975237407
0.03472,-0.9814901
0.034725,-0.987004011
0.03473,-0.991379305
0.034735,-0.994736879
0.03474,-0.997210122
0.034745,-0.998549416
0.03475,-0.999214587
0.034755,-0.998585509
0.03476,-0.996981654
0.034765,-0.994599808
0.03477,-0.991277371
0.034775,-0.986955226
0.03478,-0.98152138
0.034785,-0.975065128
0.03479,-0.96787678
0.034795,-0.959590823
0.0348,-0.950638416
0.034805,-0.940489617
0.03481,-0.9292866
0.034815,-0.917381289
0.03482,-0.904435495
0.034825,-0.890765199
0.03483,-0.876133123
0.034835,-0.860777444
0.03484,-0.844433426
0.034845,-0.827210361
0.03485,-0.809173553
0.034855,-0.790448124
0.03486,-0.771034306
0.034865,-0.750571075
0.03487,-0.729538859
0.034875,-0.70784306
0.03488,-0.685456667
0.034885,-0.662013745
0.03489,-0.638196516
0.034895,-0.613897971
